id;z1;z2;z3;z4;z5
469242;3;8;22;23;28
469243;3;8;22;23;29
469244;3;8;22;23;30
469245;3;8;22;23;31
469246;3;8;22;23;32
469247;3;8;22;23;33
469248;3;8;22;23;34
469249;3;8;22;23;35
469250;3;8;22;23;36
469251;3;8;22;23;37
469252;3;8;22;23;38
469253;3;8;22;23;39
469254;3;8;22;23;40
469255;3;8;22;23;41
469256;3;8;22;23;42
469257;3;8;22;23;43
469258;3;8;22;23;44
469259;3;8;22;23;45
469260;3;8;22;23;46
469261;3;8;22;23;47
469262;3;8;22;23;48
469263;3;8;22;23;49
469264;3;8;22;23;50
469265;3;8;22;24;25
469266;3;8;22;24;26
469267;3;8;22;24;27
469268;3;8;22;24;28
469269;3;8;22;24;29
469270;3;8;22;24;30
469271;3;8;22;24;31
469272;3;8;22;24;32
469273;3;8;22;24;33
469274;3;8;22;24;34
469275;3;8;22;24;35
469276;3;8;22;24;36
469277;3;8;22;24;37
469278;3;8;22;24;38
469279;3;8;22;24;39
469280;3;8;22;24;40
469281;3;8;22;24;41
469282;3;8;22;24;42
469283;3;8;22;24;43
469284;3;8;22;24;44
469285;3;8;22;24;45
469286;3;8;22;24;46
469287;3;8;22;24;47
469288;3;8;22;24;48
469289;3;8;22;24;49
469290;3;8;22;24;50
469291;3;8;22;25;26
469292;3;8;22;25;27
469293;3;8;22;25;28
469294;3;8;22;25;29
469295;3;8;22;25;30
469296;3;8;22;25;31
469297;3;8;22;25;32
469298;3;8;22;25;33
469299;3;8;22;25;34
469300;3;8;22;25;35
469301;3;8;22;25;36
469302;3;8;22;25;37
469303;3;8;22;25;38
469304;3;8;22;25;39
469305;3;8;22;25;40
469306;3;8;22;25;41
469307;3;8;22;25;42
469308;3;8;22;25;43
469309;3;8;22;25;44
469310;3;8;22;25;45
469311;3;8;22;25;46
469312;3;8;22;25;47
469313;3;8;22;25;48
469314;3;8;22;25;49
469315;3;8;22;25;50
469316;3;8;22;26;27
469317;3;8;22;26;28
469318;3;8;22;26;29
469319;3;8;22;26;30
469320;3;8;22;26;31
469321;3;8;22;26;32
469322;3;8;22;26;33
469323;3;8;22;26;34
469324;3;8;22;26;35
469325;3;8;22;26;36
469326;3;8;22;26;37
469327;3;8;22;26;38
469328;3;8;22;26;39
469329;3;8;22;26;40
469330;3;8;22;26;41
469331;3;8;22;26;42
469332;3;8;22;26;43
469333;3;8;22;26;44
469334;3;8;22;26;45
469335;3;8;22;26;46
469336;3;8;22;26;47
469337;3;8;22;26;48
469338;3;8;22;26;49
469339;3;8;22;26;50
469340;3;8;22;27;28
469341;3;8;22;27;29
469342;3;8;22;27;30
469343;3;8;22;27;31
469344;3;8;22;27;32
469345;3;8;22;27;33
469346;3;8;22;27;34
469347;3;8;22;27;35
469348;3;8;22;27;36
469349;3;8;22;27;37
469350;3;8;22;27;38
469351;3;8;22;27;39
469352;3;8;22;27;40
469353;3;8;22;27;41
469354;3;8;22;27;42
469355;3;8;22;27;43
469356;3;8;22;27;44
469357;3;8;22;27;45
469358;3;8;22;27;46
469359;3;8;22;27;47
469360;3;8;22;27;48
469361;3;8;22;27;49
469362;3;8;22;27;50
469363;3;8;22;28;29
469364;3;8;22;28;30
469365;3;8;22;28;31
469366;3;8;22;28;32
469367;3;8;22;28;33
469368;3;8;22;28;34
469369;3;8;22;28;35
469370;3;8;22;28;36
469371;3;8;22;28;37
469372;3;8;22;28;38
469373;3;8;22;28;39
469374;3;8;22;28;40
469375;3;8;22;28;41
469376;3;8;22;28;42
469377;3;8;22;28;43
469378;3;8;22;28;44
469379;3;8;22;28;45
469380;3;8;22;28;46
469381;3;8;22;28;47
469382;3;8;22;28;48
469383;3;8;22;28;49
469384;3;8;22;28;50
469385;3;8;22;29;30
469386;3;8;22;29;31
469387;3;8;22;29;32
469388;3;8;22;29;33
469389;3;8;22;29;34
469390;3;8;22;29;35
469391;3;8;22;29;36
469392;3;8;22;29;37
469393;3;8;22;29;38
469394;3;8;22;29;39
469395;3;8;22;29;40
469396;3;8;22;29;41
469397;3;8;22;29;42
469398;3;8;22;29;43
469399;3;8;22;29;44
469400;3;8;22;29;45
469401;3;8;22;29;46
469402;3;8;22;29;47
469403;3;8;22;29;48
469404;3;8;22;29;49
469405;3;8;22;29;50
469406;3;8;22;30;31
469407;3;8;22;30;32
469408;3;8;22;30;33
469409;3;8;22;30;34
469410;3;8;22;30;35
469411;3;8;22;30;36
469412;3;8;22;30;37
469413;3;8;22;30;38
469414;3;8;22;30;39
469415;3;8;22;30;40
469416;3;8;22;30;41
469417;3;8;22;30;42
469418;3;8;22;30;43
469419;3;8;22;30;44
469420;3;8;22;30;45
469421;3;8;22;30;46
469422;3;8;22;30;47
469423;3;8;22;30;48
469424;3;8;22;30;49
469425;3;8;22;30;50
469426;3;8;22;31;32
469427;3;8;22;31;33
469428;3;8;22;31;34
469429;3;8;22;31;35
469430;3;8;22;31;36
469431;3;8;22;31;37
469432;3;8;22;31;38
469433;3;8;22;31;39
469434;3;8;22;31;40
469435;3;8;22;31;41
469436;3;8;22;31;42
469437;3;8;22;31;43
469438;3;8;22;31;44
469439;3;8;22;31;45
469440;3;8;22;31;46
469441;3;8;22;31;47
469442;3;8;22;31;48
469443;3;8;22;31;49
469444;3;8;22;31;50
469445;3;8;22;32;33
469446;3;8;22;32;34
469447;3;8;22;32;35
469448;3;8;22;32;36
469449;3;8;22;32;37
469450;3;8;22;32;38
469451;3;8;22;32;39
469452;3;8;22;32;40
469453;3;8;22;32;41
469454;3;8;22;32;42
469455;3;8;22;32;43
469456;3;8;22;32;44
469457;3;8;22;32;45
469458;3;8;22;32;46
469459;3;8;22;32;47
469460;3;8;22;32;48
469461;3;8;22;32;49
469462;3;8;22;32;50
469463;3;8;22;33;34
469464;3;8;22;33;35
469465;3;8;22;33;36
469466;3;8;22;33;37
469467;3;8;22;33;38
469468;3;8;22;33;39
469469;3;8;22;33;40
469470;3;8;22;33;41
469471;3;8;22;33;42
469472;3;8;22;33;43
469473;3;8;22;33;44
469474;3;8;22;33;45
469475;3;8;22;33;46
469476;3;8;22;33;47
469477;3;8;22;33;48
469478;3;8;22;33;49
469479;3;8;22;33;50
469480;3;8;22;34;35
469481;3;8;22;34;36
469482;3;8;22;34;37
469483;3;8;22;34;38
469484;3;8;22;34;39
469485;3;8;22;34;40
469486;3;8;22;34;41
469487;3;8;22;34;42
469488;3;8;22;34;43
469489;3;8;22;34;44
469490;3;8;22;34;45
469491;3;8;22;34;46
469492;3;8;22;34;47
469493;3;8;22;34;48
469494;3;8;22;34;49
469495;3;8;22;34;50
469496;3;8;22;35;36
469497;3;8;22;35;37
469498;3;8;22;35;38
469499;3;8;22;35;39
469500;3;8;22;35;40
469501;3;8;22;35;41
469502;3;8;22;35;42
469503;3;8;22;35;43
469504;3;8;22;35;44
469505;3;8;22;35;45
469506;3;8;22;35;46
469507;3;8;22;35;47
469508;3;8;22;35;48
469509;3;8;22;35;49
469510;3;8;22;35;50
469511;3;8;22;36;37
469512;3;8;22;36;38
469513;3;8;22;36;39
469514;3;8;22;36;40
469515;3;8;22;36;41
469516;3;8;22;36;42
469517;3;8;22;36;43
469518;3;8;22;36;44
469519;3;8;22;36;45
469520;3;8;22;36;46
469521;3;8;22;36;47
469522;3;8;22;36;48
469523;3;8;22;36;49
469524;3;8;22;36;50
469525;3;8;22;37;38
469526;3;8;22;37;39
469527;3;8;22;37;40
469528;3;8;22;37;41
469529;3;8;22;37;42
469530;3;8;22;37;43
469531;3;8;22;37;44
469532;3;8;22;37;45
469533;3;8;22;37;46
469534;3;8;22;37;47
469535;3;8;22;37;48
469536;3;8;22;37;49
469537;3;8;22;37;50
469538;3;8;22;38;39
469539;3;8;22;38;40
469540;3;8;22;38;41
469541;3;8;22;38;42
469542;3;8;22;38;43
469543;3;8;22;38;44
469544;3;8;22;38;45
469545;3;8;22;38;46
469546;3;8;22;38;47
469547;3;8;22;38;48
469548;3;8;22;38;49
469549;3;8;22;38;50
469550;3;8;22;39;40
469551;3;8;22;39;41
469552;3;8;22;39;42
469553;3;8;22;39;43
469554;3;8;22;39;44
469555;3;8;22;39;45
469556;3;8;22;39;46
469557;3;8;22;39;47
469558;3;8;22;39;48
469559;3;8;22;39;49
469560;3;8;22;39;50
469561;3;8;22;40;41
469562;3;8;22;40;42
469563;3;8;22;40;43
469564;3;8;22;40;44
469565;3;8;22;40;45
469566;3;8;22;40;46
469567;3;8;22;40;47
469568;3;8;22;40;48
469569;3;8;22;40;49
469570;3;8;22;40;50
469571;3;8;22;41;42
469572;3;8;22;41;43
469573;3;8;22;41;44
469574;3;8;22;41;45
469575;3;8;22;41;46
469576;3;8;22;41;47
469577;3;8;22;41;48
469578;3;8;22;41;49
469579;3;8;22;41;50
469580;3;8;22;42;43
469581;3;8;22;42;44
469582;3;8;22;42;45
469583;3;8;22;42;46
469584;3;8;22;42;47
469585;3;8;22;42;48
469586;3;8;22;42;49
469587;3;8;22;42;50
469588;3;8;22;43;44
469589;3;8;22;43;45
469590;3;8;22;43;46
469591;3;8;22;43;47
469592;3;8;22;43;48
469593;3;8;22;43;49
469594;3;8;22;43;50
469595;3;8;22;44;45
469596;3;8;22;44;46
469597;3;8;22;44;47
469598;3;8;22;44;48
469599;3;8;22;44;49
469600;3;8;22;44;50
469601;3;8;22;45;46
469602;3;8;22;45;47
469603;3;8;22;45;48
469604;3;8;22;45;49
469605;3;8;22;45;50
469606;3;8;22;46;47
469607;3;8;22;46;48
469608;3;8;22;46;49
469609;3;8;22;46;50
469610;3;8;22;47;48
469611;3;8;22;47;49
469612;3;8;22;47;50
469613;3;8;22;48;49
469614;3;8;22;48;50
469615;3;8;22;49;50
469616;3;8;23;24;25
469617;3;8;23;24;26
469618;3;8;23;24;27
469619;3;8;23;24;28
469620;3;8;23;24;29
469621;3;8;23;24;30
469622;3;8;23;24;31
469623;3;8;23;24;32
469624;3;8;23;24;33
469625;3;8;23;24;34
469626;3;8;23;24;35
469627;3;8;23;24;36
469628;3;8;23;24;37
469629;3;8;23;24;38
469630;3;8;23;24;39
469631;3;8;23;24;40
469632;3;8;23;24;41
469633;3;8;23;24;42
469634;3;8;23;24;43
469635;3;8;23;24;44
469636;3;8;23;24;45
469637;3;8;23;24;46
469638;3;8;23;24;47
469639;3;8;23;24;48
469640;3;8;23;24;49
469641;3;8;23;24;50
469642;3;8;23;25;26
469643;3;8;23;25;27
469644;3;8;23;25;28
469645;3;8;23;25;29
469646;3;8;23;25;30
469647;3;8;23;25;31
469648;3;8;23;25;32
469649;3;8;23;25;33
469650;3;8;23;25;34
469651;3;8;23;25;35
469652;3;8;23;25;36
469653;3;8;23;25;37
469654;3;8;23;25;38
469655;3;8;23;25;39
469656;3;8;23;25;40
469657;3;8;23;25;41
469658;3;8;23;25;42
469659;3;8;23;25;43
469660;3;8;23;25;44
469661;3;8;23;25;45
469662;3;8;23;25;46
469663;3;8;23;25;47
469664;3;8;23;25;48
469665;3;8;23;25;49
469666;3;8;23;25;50
469667;3;8;23;26;27
469668;3;8;23;26;28
469669;3;8;23;26;29
469670;3;8;23;26;30
469671;3;8;23;26;31
469672;3;8;23;26;32
469673;3;8;23;26;33
469674;3;8;23;26;34
469675;3;8;23;26;35
469676;3;8;23;26;36
469677;3;8;23;26;37
469678;3;8;23;26;38
469679;3;8;23;26;39
469680;3;8;23;26;40
469681;3;8;23;26;41
469682;3;8;23;26;42
469683;3;8;23;26;43
469684;3;8;23;26;44
469685;3;8;23;26;45
469686;3;8;23;26;46
469687;3;8;23;26;47
469688;3;8;23;26;48
469689;3;8;23;26;49
469690;3;8;23;26;50
469691;3;8;23;27;28
469692;3;8;23;27;29
469693;3;8;23;27;30
469694;3;8;23;27;31
469695;3;8;23;27;32
469696;3;8;23;27;33
469697;3;8;23;27;34
469698;3;8;23;27;35
469699;3;8;23;27;36
469700;3;8;23;27;37
469701;3;8;23;27;38
469702;3;8;23;27;39
469703;3;8;23;27;40
469704;3;8;23;27;41
469705;3;8;23;27;42
469706;3;8;23;27;43
469707;3;8;23;27;44
469708;3;8;23;27;45
469709;3;8;23;27;46
469710;3;8;23;27;47
469711;3;8;23;27;48
469712;3;8;23;27;49
469713;3;8;23;27;50
469714;3;8;23;28;29
469715;3;8;23;28;30
469716;3;8;23;28;31
469717;3;8;23;28;32
469718;3;8;23;28;33
469719;3;8;23;28;34
469720;3;8;23;28;35
469721;3;8;23;28;36
469722;3;8;23;28;37
469723;3;8;23;28;38
469724;3;8;23;28;39
469725;3;8;23;28;40
469726;3;8;23;28;41
469727;3;8;23;28;42
469728;3;8;23;28;43
469729;3;8;23;28;44
469730;3;8;23;28;45
469731;3;8;23;28;46
469732;3;8;23;28;47
469733;3;8;23;28;48
469734;3;8;23;28;49
469735;3;8;23;28;50
469736;3;8;23;29;30
469737;3;8;23;29;31
469738;3;8;23;29;32
469739;3;8;23;29;33
469740;3;8;23;29;34
469741;3;8;23;29;35
469742;3;8;23;29;36
469743;3;8;23;29;37
469744;3;8;23;29;38
469745;3;8;23;29;39
469746;3;8;23;29;40
469747;3;8;23;29;41
469748;3;8;23;29;42
469749;3;8;23;29;43
469750;3;8;23;29;44
469751;3;8;23;29;45
469752;3;8;23;29;46
469753;3;8;23;29;47
469754;3;8;23;29;48
469755;3;8;23;29;49
469756;3;8;23;29;50
469757;3;8;23;30;31
469758;3;8;23;30;32
469759;3;8;23;30;33
469760;3;8;23;30;34
469761;3;8;23;30;35
469762;3;8;23;30;36
469763;3;8;23;30;37
469764;3;8;23;30;38
469765;3;8;23;30;39
469766;3;8;23;30;40
469767;3;8;23;30;41
469768;3;8;23;30;42
469769;3;8;23;30;43
469770;3;8;23;30;44
469771;3;8;23;30;45
469772;3;8;23;30;46
469773;3;8;23;30;47
469774;3;8;23;30;48
469775;3;8;23;30;49
469776;3;8;23;30;50
469777;3;8;23;31;32
469778;3;8;23;31;33
469779;3;8;23;31;34
469780;3;8;23;31;35
469781;3;8;23;31;36
469782;3;8;23;31;37
469783;3;8;23;31;38
469784;3;8;23;31;39
469785;3;8;23;31;40
469786;3;8;23;31;41
469787;3;8;23;31;42
469788;3;8;23;31;43
469789;3;8;23;31;44
469790;3;8;23;31;45
469791;3;8;23;31;46
469792;3;8;23;31;47
469793;3;8;23;31;48
469794;3;8;23;31;49
469795;3;8;23;31;50
469796;3;8;23;32;33
469797;3;8;23;32;34
469798;3;8;23;32;35
469799;3;8;23;32;36
469800;3;8;23;32;37
469801;3;8;23;32;38
469802;3;8;23;32;39
469803;3;8;23;32;40
469804;3;8;23;32;41
469805;3;8;23;32;42
469806;3;8;23;32;43
469807;3;8;23;32;44
469808;3;8;23;32;45
469809;3;8;23;32;46
469810;3;8;23;32;47
469811;3;8;23;32;48
469812;3;8;23;32;49
469813;3;8;23;32;50
469814;3;8;23;33;34
469815;3;8;23;33;35
469816;3;8;23;33;36
469817;3;8;23;33;37
469818;3;8;23;33;38
469819;3;8;23;33;39
469820;3;8;23;33;40
469821;3;8;23;33;41
469822;3;8;23;33;42
469823;3;8;23;33;43
469824;3;8;23;33;44
469825;3;8;23;33;45
469826;3;8;23;33;46
469827;3;8;23;33;47
469828;3;8;23;33;48
469829;3;8;23;33;49
469830;3;8;23;33;50
469831;3;8;23;34;35
469832;3;8;23;34;36
469833;3;8;23;34;37
469834;3;8;23;34;38
469835;3;8;23;34;39
469836;3;8;23;34;40
469837;3;8;23;34;41
469838;3;8;23;34;42
469839;3;8;23;34;43
469840;3;8;23;34;44
469841;3;8;23;34;45
469842;3;8;23;34;46
469843;3;8;23;34;47
469844;3;8;23;34;48
469845;3;8;23;34;49
469846;3;8;23;34;50
469847;3;8;23;35;36
469848;3;8;23;35;37
469849;3;8;23;35;38
469850;3;8;23;35;39
469851;3;8;23;35;40
469852;3;8;23;35;41
469853;3;8;23;35;42
469854;3;8;23;35;43
469855;3;8;23;35;44
469856;3;8;23;35;45
469857;3;8;23;35;46
469858;3;8;23;35;47
469859;3;8;23;35;48
469860;3;8;23;35;49
469861;3;8;23;35;50
469862;3;8;23;36;37
469863;3;8;23;36;38
469864;3;8;23;36;39
469865;3;8;23;36;40
469866;3;8;23;36;41
469867;3;8;23;36;42
469868;3;8;23;36;43
469869;3;8;23;36;44
469870;3;8;23;36;45
469871;3;8;23;36;46
469872;3;8;23;36;47
469873;3;8;23;36;48
469874;3;8;23;36;49
469875;3;8;23;36;50
469876;3;8;23;37;38
469877;3;8;23;37;39
469878;3;8;23;37;40
469879;3;8;23;37;41
469880;3;8;23;37;42
469881;3;8;23;37;43
469882;3;8;23;37;44
469883;3;8;23;37;45
469884;3;8;23;37;46
469885;3;8;23;37;47
469886;3;8;23;37;48
469887;3;8;23;37;49
469888;3;8;23;37;50
469889;3;8;23;38;39
469890;3;8;23;38;40
469891;3;8;23;38;41
469892;3;8;23;38;42
469893;3;8;23;38;43
469894;3;8;23;38;44
469895;3;8;23;38;45
469896;3;8;23;38;46
469897;3;8;23;38;47
469898;3;8;23;38;48
469899;3;8;23;38;49
469900;3;8;23;38;50
469901;3;8;23;39;40
469902;3;8;23;39;41
469903;3;8;23;39;42
469904;3;8;23;39;43
469905;3;8;23;39;44
469906;3;8;23;39;45
469907;3;8;23;39;46
469908;3;8;23;39;47
469909;3;8;23;39;48
469910;3;8;23;39;49
469911;3;8;23;39;50
469912;3;8;23;40;41
469913;3;8;23;40;42
469914;3;8;23;40;43
469915;3;8;23;40;44
469916;3;8;23;40;45
469917;3;8;23;40;46
469918;3;8;23;40;47
469919;3;8;23;40;48
469920;3;8;23;40;49
469921;3;8;23;40;50
469922;3;8;23;41;42
469923;3;8;23;41;43
469924;3;8;23;41;44
469925;3;8;23;41;45
469926;3;8;23;41;46
469927;3;8;23;41;47
469928;3;8;23;41;48
469929;3;8;23;41;49
469930;3;8;23;41;50
469931;3;8;23;42;43
469932;3;8;23;42;44
469933;3;8;23;42;45
469934;3;8;23;42;46
469935;3;8;23;42;47
469936;3;8;23;42;48
469937;3;8;23;42;49
469938;3;8;23;42;50
469939;3;8;23;43;44
469940;3;8;23;43;45
469941;3;8;23;43;46
469942;3;8;23;43;47
469943;3;8;23;43;48
469944;3;8;23;43;49
469945;3;8;23;43;50
469946;3;8;23;44;45
469947;3;8;23;44;46
469948;3;8;23;44;47
469949;3;8;23;44;48
469950;3;8;23;44;49
469951;3;8;23;44;50
469952;3;8;23;45;46
469953;3;8;23;45;47
469954;3;8;23;45;48
469955;3;8;23;45;49
469956;3;8;23;45;50
469957;3;8;23;46;47
469958;3;8;23;46;48
469959;3;8;23;46;49
469960;3;8;23;46;50
469961;3;8;23;47;48
469962;3;8;23;47;49
469963;3;8;23;47;50
469964;3;8;23;48;49
469965;3;8;23;48;50
469966;3;8;23;49;50
469967;3;8;24;25;26
469968;3;8;24;25;27
469969;3;8;24;25;28
469970;3;8;24;25;29
469971;3;8;24;25;30
469972;3;8;24;25;31
469973;3;8;24;25;32
469974;3;8;24;25;33
469975;3;8;24;25;34
469976;3;8;24;25;35
469977;3;8;24;25;36
469978;3;8;24;25;37
469979;3;8;24;25;38
469980;3;8;24;25;39
469981;3;8;24;25;40
469982;3;8;24;25;41
469983;3;8;24;25;42
469984;3;8;24;25;43
469985;3;8;24;25;44
469986;3;8;24;25;45
469987;3;8;24;25;46
469988;3;8;24;25;47
469989;3;8;24;25;48
469990;3;8;24;25;49
469991;3;8;24;25;50
469992;3;8;24;26;27
469993;3;8;24;26;28
469994;3;8;24;26;29
469995;3;8;24;26;30
469996;3;8;24;26;31
469997;3;8;24;26;32
469998;3;8;24;26;33
469999;3;8;24;26;34
470000;3;8;24;26;35
470001;3;8;24;26;36
470002;3;8;24;26;37
470003;3;8;24;26;38
470004;3;8;24;26;39
470005;3;8;24;26;40
470006;3;8;24;26;41
470007;3;8;24;26;42
470008;3;8;24;26;43
470009;3;8;24;26;44
470010;3;8;24;26;45
470011;3;8;24;26;46
470012;3;8;24;26;47
470013;3;8;24;26;48
470014;3;8;24;26;49
470015;3;8;24;26;50
470016;3;8;24;27;28
470017;3;8;24;27;29
470018;3;8;24;27;30
470019;3;8;24;27;31
470020;3;8;24;27;32
470021;3;8;24;27;33
470022;3;8;24;27;34
470023;3;8;24;27;35
470024;3;8;24;27;36
470025;3;8;24;27;37
470026;3;8;24;27;38
470027;3;8;24;27;39
470028;3;8;24;27;40
470029;3;8;24;27;41
470030;3;8;24;27;42
470031;3;8;24;27;43
470032;3;8;24;27;44
470033;3;8;24;27;45
470034;3;8;24;27;46
470035;3;8;24;27;47
470036;3;8;24;27;48
470037;3;8;24;27;49
470038;3;8;24;27;50
470039;3;8;24;28;29
470040;3;8;24;28;30
470041;3;8;24;28;31
470042;3;8;24;28;32
470043;3;8;24;28;33
470044;3;8;24;28;34
470045;3;8;24;28;35
470046;3;8;24;28;36
470047;3;8;24;28;37
470048;3;8;24;28;38
470049;3;8;24;28;39
470050;3;8;24;28;40
470051;3;8;24;28;41
470052;3;8;24;28;42
470053;3;8;24;28;43
470054;3;8;24;28;44
470055;3;8;24;28;45
470056;3;8;24;28;46
470057;3;8;24;28;47
470058;3;8;24;28;48
470059;3;8;24;28;49
470060;3;8;24;28;50
470061;3;8;24;29;30
470062;3;8;24;29;31
470063;3;8;24;29;32
470064;3;8;24;29;33
470065;3;8;24;29;34
470066;3;8;24;29;35
470067;3;8;24;29;36
470068;3;8;24;29;37
470069;3;8;24;29;38
470070;3;8;24;29;39
470071;3;8;24;29;40
470072;3;8;24;29;41
470073;3;8;24;29;42
470074;3;8;24;29;43
470075;3;8;24;29;44
470076;3;8;24;29;45
470077;3;8;24;29;46
470078;3;8;24;29;47
470079;3;8;24;29;48
470080;3;8;24;29;49
470081;3;8;24;29;50
470082;3;8;24;30;31
470083;3;8;24;30;32
470084;3;8;24;30;33
470085;3;8;24;30;34
470086;3;8;24;30;35
470087;3;8;24;30;36
470088;3;8;24;30;37
470089;3;8;24;30;38
470090;3;8;24;30;39
470091;3;8;24;30;40
470092;3;8;24;30;41
470093;3;8;24;30;42
470094;3;8;24;30;43
470095;3;8;24;30;44
470096;3;8;24;30;45
470097;3;8;24;30;46
470098;3;8;24;30;47
470099;3;8;24;30;48
470100;3;8;24;30;49
470101;3;8;24;30;50
470102;3;8;24;31;32
470103;3;8;24;31;33
470104;3;8;24;31;34
470105;3;8;24;31;35
470106;3;8;24;31;36
470107;3;8;24;31;37
470108;3;8;24;31;38
470109;3;8;24;31;39
470110;3;8;24;31;40
470111;3;8;24;31;41
470112;3;8;24;31;42
470113;3;8;24;31;43
470114;3;8;24;31;44
470115;3;8;24;31;45
470116;3;8;24;31;46
470117;3;8;24;31;47
470118;3;8;24;31;48
470119;3;8;24;31;49
470120;3;8;24;31;50
470121;3;8;24;32;33
470122;3;8;24;32;34
470123;3;8;24;32;35
470124;3;8;24;32;36
470125;3;8;24;32;37
470126;3;8;24;32;38
470127;3;8;24;32;39
470128;3;8;24;32;40
470129;3;8;24;32;41
470130;3;8;24;32;42
470131;3;8;24;32;43
470132;3;8;24;32;44
470133;3;8;24;32;45
470134;3;8;24;32;46
470135;3;8;24;32;47
470136;3;8;24;32;48
470137;3;8;24;32;49
470138;3;8;24;32;50
470139;3;8;24;33;34
470140;3;8;24;33;35
470141;3;8;24;33;36
470142;3;8;24;33;37
470143;3;8;24;33;38
470144;3;8;24;33;39
470145;3;8;24;33;40
470146;3;8;24;33;41
470147;3;8;24;33;42
470148;3;8;24;33;43
470149;3;8;24;33;44
470150;3;8;24;33;45
470151;3;8;24;33;46
470152;3;8;24;33;47
470153;3;8;24;33;48
470154;3;8;24;33;49
470155;3;8;24;33;50
470156;3;8;24;34;35
470157;3;8;24;34;36
470158;3;8;24;34;37
470159;3;8;24;34;38
470160;3;8;24;34;39
470161;3;8;24;34;40
470162;3;8;24;34;41
470163;3;8;24;34;42
470164;3;8;24;34;43
470165;3;8;24;34;44
470166;3;8;24;34;45
470167;3;8;24;34;46
470168;3;8;24;34;47
470169;3;8;24;34;48
470170;3;8;24;34;49
470171;3;8;24;34;50
470172;3;8;24;35;36
470173;3;8;24;35;37
470174;3;8;24;35;38
470175;3;8;24;35;39
470176;3;8;24;35;40
470177;3;8;24;35;41
470178;3;8;24;35;42
470179;3;8;24;35;43
470180;3;8;24;35;44
470181;3;8;24;35;45
470182;3;8;24;35;46
470183;3;8;24;35;47
470184;3;8;24;35;48
470185;3;8;24;35;49
470186;3;8;24;35;50
470187;3;8;24;36;37
470188;3;8;24;36;38
470189;3;8;24;36;39
470190;3;8;24;36;40
470191;3;8;24;36;41
470192;3;8;24;36;42
470193;3;8;24;36;43
470194;3;8;24;36;44
470195;3;8;24;36;45
470196;3;8;24;36;46
470197;3;8;24;36;47
470198;3;8;24;36;48
470199;3;8;24;36;49
470200;3;8;24;36;50
470201;3;8;24;37;38
470202;3;8;24;37;39
470203;3;8;24;37;40
470204;3;8;24;37;41
470205;3;8;24;37;42
470206;3;8;24;37;43
470207;3;8;24;37;44
470208;3;8;24;37;45
470209;3;8;24;37;46
470210;3;8;24;37;47
470211;3;8;24;37;48
470212;3;8;24;37;49
470213;3;8;24;37;50
470214;3;8;24;38;39
470215;3;8;24;38;40
470216;3;8;24;38;41
470217;3;8;24;38;42
470218;3;8;24;38;43
470219;3;8;24;38;44
470220;3;8;24;38;45
470221;3;8;24;38;46
470222;3;8;24;38;47
470223;3;8;24;38;48
470224;3;8;24;38;49
470225;3;8;24;38;50
470226;3;8;24;39;40
470227;3;8;24;39;41
470228;3;8;24;39;42
470229;3;8;24;39;43
470230;3;8;24;39;44
470231;3;8;24;39;45
470232;3;8;24;39;46
470233;3;8;24;39;47
470234;3;8;24;39;48
470235;3;8;24;39;49
470236;3;8;24;39;50
470237;3;8;24;40;41
470238;3;8;24;40;42
470239;3;8;24;40;43
470240;3;8;24;40;44
470241;3;8;24;40;45
470242;3;8;24;40;46
470243;3;8;24;40;47
470244;3;8;24;40;48
470245;3;8;24;40;49
470246;3;8;24;40;50
470247;3;8;24;41;42
470248;3;8;24;41;43
470249;3;8;24;41;44
470250;3;8;24;41;45
470251;3;8;24;41;46
470252;3;8;24;41;47
470253;3;8;24;41;48
470254;3;8;24;41;49
470255;3;8;24;41;50
470256;3;8;24;42;43
470257;3;8;24;42;44
470258;3;8;24;42;45
470259;3;8;24;42;46
470260;3;8;24;42;47
470261;3;8;24;42;48
470262;3;8;24;42;49
470263;3;8;24;42;50
470264;3;8;24;43;44
470265;3;8;24;43;45
470266;3;8;24;43;46
470267;3;8;24;43;47
470268;3;8;24;43;48
470269;3;8;24;43;49
470270;3;8;24;43;50
470271;3;8;24;44;45
470272;3;8;24;44;46
470273;3;8;24;44;47
470274;3;8;24;44;48
470275;3;8;24;44;49
470276;3;8;24;44;50
470277;3;8;24;45;46
470278;3;8;24;45;47
470279;3;8;24;45;48
470280;3;8;24;45;49
470281;3;8;24;45;50
470282;3;8;24;46;47
470283;3;8;24;46;48
470284;3;8;24;46;49
470285;3;8;24;46;50
470286;3;8;24;47;48
470287;3;8;24;47;49
470288;3;8;24;47;50
470289;3;8;24;48;49
470290;3;8;24;48;50
470291;3;8;24;49;50
470292;3;8;25;26;27
470293;3;8;25;26;28
470294;3;8;25;26;29
470295;3;8;25;26;30
470296;3;8;25;26;31
470297;3;8;25;26;32
470298;3;8;25;26;33
470299;3;8;25;26;34
470300;3;8;25;26;35
470301;3;8;25;26;36
470302;3;8;25;26;37
470303;3;8;25;26;38
470304;3;8;25;26;39
470305;3;8;25;26;40
470306;3;8;25;26;41
470307;3;8;25;26;42
470308;3;8;25;26;43
470309;3;8;25;26;44
470310;3;8;25;26;45
470311;3;8;25;26;46
470312;3;8;25;26;47
470313;3;8;25;26;48
470314;3;8;25;26;49
470315;3;8;25;26;50
470316;3;8;25;27;28
